,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
33,Q Da Fool,"[Intro]
Zaytoven
What's up Zay?
Uh, this how niggas live and shit
I just be tellin' what niggas be goin' through

[Verse 1]
I got a real low number on some pure weight
The feds out early so we movin' late
Thirty bands on the lawyer, I went through a case
And them Glocks they paranoia, they go through ya face
These niggas wearing aluminum fool, all their jewelry fake
And I wore two condoms, bitch you can't be late
When that .223 hit, gotta get amputated
These rappers fakin' and man these niggas livin' in they imaginations
If you a rate must get exterminated, I'm stocked up like the terminator
Bitch say she never fuck, fuck her you'll be burnin' later
Dirty bitches, I don't want 'em, I'm only worried 'bout the paper
Bitch, see you later, send tips like you a waiter
Every bullet count, not one get wasted
[Chorus]
We throwin' it up, we got all the gas and the guns
All this weight on my back, man it feel like a ton
I'm 20 years old with two sons
If you the game, we gon' hunt
We done bought us Saint Laurent
Bullets eat him like he lunch
Shooters posted in the back and the front
Cook a lot of yola, if I do not know you
Murder game, sick, ebola
I'm workin' like a motor
Sewed up, I got it sewed up
I make the trap blow up
I got the streets sewed up

[Verse 2]
I make the trap blow up
Heroin blow your arms up
I just picked the bomb up
Work so good, you need to get you one
Get you one then flip you one
Money come, decisions come
Should I spare 'em, should I kill 'em
And I'ma kill 'em, that nigga done
Put that bread on his head, that nigga done
I could finesse the panties off a nun
I might finesse a nigga just for nothin'
Sold out from the suburbs to the slums
Dick in her throat, watch the bitch hum
Largo Road where I'm from
Before I leave the house, bitch I load the drum
Ain't tryna get no money, you a bum
[Chorus]
We throwin' it up, we got all the gas and the guns
All this weight on my back, man it feel like a ton
I'm 20 years old with two sons
If you the game, we gon' hunt
We done bought us Saint Laurent
Bullets eat him like he lunch
Shooters posted in the back and the front
Cook a lot of yola, if I do not know you
Murder game, sick, ebola
I'm workin' like a motor
Sewed up, I got it sewed up
I make the trap blow up
I got the streets sewed up (bitch)",rap,Sewed Up,-0.2,0.7,2018
34,BrvndonP & Mission,"[Intro: BrvndonP]

Yeah, yeah
Yeah, yeah, yeah
Oh

[Bridge: BrvndonP]

I've been in the gym
I'm never playin' by the fence
Never doin' them
I don't even know who they is
I don't wanna miss
So I keep shootin' for the hills
I've been on my job
He just told me go if I dip
Yeah, I just got the call
Yeah, it came from God
Ran into the Lord
Grace cover all
Blood on my cloth
The way I'm dipped in sauce
We not takin' off
Till we reach the lost, yeah
[Verse 1: BrvndonP]

I've been givin' up
Everything I got
Yeah, it's gettin' tough
Never givin' up
Said I'm runnin' up a check
I'm goin', never stop
I've been standin' up
Round of applause
BrvndonP, yeah, we gon', gon' ride
We was wrong, now we know we doin' right
I've been where they were, never goin' by the hype
If I've been goin' places, I'm the only light
I just be grindin'
I get to the blessing, yeah
Ain't gotta guess where we at
'Cause we all in yo' section, yeah

[Chorus: BrvndonP]

Oh
Hit the corner like skrt (where you-)
Good things in the works (where you-)
Been puttin' in work (where you-)
When I pull up
Everybody be like
Like where you been?
Like where you been?
Where you-
[Verse 2: Mission]

I ain't even gotta answer
I ain't leave, I've been really only goin' ham
Me stop, man, it really ain't a chance
Time pass, I've been really goin' Cam
Everybody say got drive
Listen, gotta pay for gas
God first even though I'm still last
Dark times, good comin' by the flash
You just a no one
I've been hearin' they really fool us
Since back in the day
Still got grace
Still on pace
Yeah, even though we been knocked down
Boy, I still got faith
Yeah, I've been hangin' with the Game Changer
They front like [?]
Man, He got us from all angles
We can call down a hunnid angels
Been rough, but we go hard
Aye, hey, man, we ain't bothered
Y'all team, no starter
Catch 'em on the sideline, Cris Carter, yeah
[?] 'cause we ready for war
If we really gotta go
Been puttin' in work, man
Got the evidence to show
I just be grindin'
I get to the blessing
Ain't gotta guess where we at
'Cause we all in yo' section, Mission
[Chorus: BrvndonP]

Oh
Hit the corner like skrt (where you-)
Good things in the works (where you-)
Been puttin' in work (where you-)
When I pull up
Everybody be like
Like where you been?
Like where you been?
Where you-

[Bridge: BrvndonP]

I've been in the gym
I'm never playin' by the fence
Never doin' them
I don't even know who they is
I don't wanna miss
So I keep shootin' for the hills
I've been on my job
He just told me go if I dip
Yeah, I just got the call
Yeah, it came from God
Ran into the Lord
Grace cover all
Blood on my cloth
The way I'm dipped in sauce
We not takin' off
Till we reach the lost, yeah

[Outro: BrvndonP]

Hit the corner like skrt
(Where you been?)
Been puttin' in work
So if you can't see it all",rap,Where You Been,-0.2,-0.1,2017
35,Parsa,"[Verse 1]
Mr. Xan Man
Need a hand, man
She just left me
I'm a dead man
She so cut throat
Out of love though
Where’d my luck go
Where'd my luck go

[Chorus]
Oh, This life is beautiful
With you in my peripheral (Ohhhh)
And your love is critical
Do you want to leave me miserable? (Ohhh)

[Verse 2]
And I'm about to fly away
I need the high to stay
She gave me that good face
Feel like a holiday
Made 2k today
You got by today
Oh and by the way
Are you on the way
I just need Bentley just to get by
Codeine just to get high
Drinking every weekend
Sorry for the sin, God
I been in my bag though
Recently I brag more
Fuck it, I’m an asshole
Can I get you back?
[Chorus]
Oh, This life is beautiful
But you, in my peripheral (Ohhhh)
And your love is critical
Do you want to leave me miserable? (Ohhh)

[Verse 3]
And I never fake shit
I can see that you're basic
Saying I'm on her playlist
On baby, can you give me the Franklin's?
Make her rain on her naked
Cocaine lit, got me higher than raises
I'm gonna need your location
Can I pull up?
Get ready to take dick
You won't need a replacement
Praying for the better
All these xans got me worse though
I feel like I'm stuck up in my head in a curse though
I can't even call you up
You don’t have no remorse though
Play me like it’s sports though
I can't lie though

[Chorus]
Oh, this life is beautiful
But you, in my peripheral (Ohhh)
And your love is critical
Do you want to leave me miserable? (Ohhh)",rap,Life is Beautiful,-0.6,-0.1,2019
36,Skr1ter,"I used to be not clean
I used to be so high
I used to pop my pills
And I used to think you're mine
But now I can’t forget that things you’ve done
Oh, my dear, i wish i could go back in time

Whoa-oh, my time with you was perfect time
Whoa-oh, but every fault was always mine
Even if you knew that’s not mine
You can’t admit that
You can’t forgive me

I used to be not clean
I used to be so high
I used to pop my pills
And I used to think you're mine
But now I can’t forget that things you’ve done
Oh, my dear, i wish i could go back in time",rap,Used To,-0.5,-0.2,2020
37,KILLY,"Lyrics from Snippet

[Yung Kayo]
... jet, I don't need to roam (Yeah, yeah)
I don't do it for the check, it be for my soul (Ooh, yeah, yeah)

[KILLY]
Put that up on the dash, like tippy-top, uh, uh (Yeah)
New iPhone, come check it ...",rap,Untitled feat. Yung Kayo,0.7,0.1,2019
38,A.K.Nash,"These Bitches!!!!!!!!


You'se a beautiful girl, that I wanna bring in my suitable world
You just mine you so fine i look into your eyes like damn girl why oh why can't i have you? Lemme get your number Girl I just wonder is you blind? Or is you Stevie Wonder?

Oh cause I girl I'm the only one for you and you girl you girl you're the only one for me Im going I'm going to take you to my crib and we gon' practice making kids

All night I want you to stay with me

Cause I want you to stay with me
You are my girl
Why don't you come on this date with me
I want you to stay with me go on a date with me
Mate with me make some kids , nah we just practicing I'm just ""kidding""

Every punchline is lunchtime
I'll pass the whine cause you are so fine oh my
Girl I want you to stay with me
I want you to stay with me
Don't you go
Don't go
Don't you go
Until the end of the show
End of the road
Cause You don't want that
I'll be on you
You like this dick way to much
Ima put it in your clit
And you hear a bunch u in !
Tell em mind they business
They don't know what is it
They don't know shit
So fuck all those bitches
They just hating cause they want me
Don't take it too personal

You can't take it personal
Cause it gets worse you know
You got the groupies who with me on the sideline

But damn
I really want you girl
I want you to stay

Ima make you cum
Ima make you cum
Bring you to the crib
Tell em mind they bizz

It don't matter what nobody say
Don't matter what they want
Fuck them niggas they all gay

Girl its me and you for the night
Tomorrow too if you don't mind

Im just kidding

I hope I don't sound creepy like no SYFY
Hell I know I'm creepy like no SYFY
I was all up on your all up on your timeline
Looking at all your pictures
Wishing I was with you
Wishing I was with you
I was all up on your timeline looking up at your pictures
I just fucking wish, wish that I was with you

Yeah girl you're so fine
You're so fine  you're so fine
You're fine
You're fine
You're so fine

And I

Damn, I love your dosage
You make me clear
I know I'm weird
But  I don't care
As long as I got you
I got mine
As long as I got you life is fair

Come be my Karma
Come be my Karma
I know I deserve you
Won't you be my karma
Turn my car on
Cause I'ma set the ignition
And if we far a part
I'll still feel lifted
Cause I got you in my heart
Girl we're gifted
You can tell that we spent last Christmas together
She was in the crib
Thats all I wanted that was my fucking wish Bitches
Its A.K.Nash on the track Woa oh!!!",rap,The Marijuana Song,-0.2,0.7,2016
39,Asher Roth,"[Verse 1]
Hey baby, it's all gravy, we all crazy
It's not you, it's me? That's what they all say
But could you leave me alone? This be my off day
Please don't tweet, don't text, don't call me
I need space and some room to breathe
Kick my shoes off, chill, and just shoot the breeze
Little margarita or a daiquiri
And I can't enjoy that if you hassle me
And last night it was really a blast
That flat little tummy and magnificent ass
You a bad little mami with some style and sass
But you blowin' up my phone makes me sick of you fast
All emotion aside, you need to hide that
Please girl, don't be a venus flytrap
If you see me on the streets, give a, ""Hi Ash""
Then keep it movin' and then maybe I'd be right back

[Hook]
Lemme get some space
Yesterday was great
Girl get out of my way
I ain't fuckin' with you
Lemme get some space
Yesterday was great
Girl get out of my way
I ain't fuckin' with you
[Verse 2]
We just young and we havin' some fun
Just because I let you hump doesn't make you the one
I'mma take a vaca and no you can't come
Spend a few days alone on a island with sun
Let me chill for a bit and get my head straight
Get out the way or just catch a little head fake
Spin move, stiff arm like an ESPY
I'm not playin' little lady, don't test me
Come on girl, you know clingin' ain't cool
You be all up in my face, you be breakin' the rules
I mean how much can I take when you actin' a fool?
See I don't want to hate, there's no need to be rude, but
Yeah, this my space, you should respect that
And always know patience makes sex last
Don't be afraid, you could say, ""You the best, Ash""
Then keep it movin' and then maybe I'd be right back

[Hook]
Lemme get some space
Yesterday was great
Girl get out of my way
I ain't fuckin' with you
Lemme get some space
Yesterday was great
Girl get out of my way
I ain't fuckin' with you
Lemme get some space
Yesterday was great
Girl get out of my way
I ain't fuckin' with you
Lemme get some space
Yesterday was great
Girl get out of my way
I ain't fuckin' with you",rap,Space,-0.4,-0.7,2012
40,Akua Naru,"[Intro: Akua Naru]
Yeah, we're gonna take this one all—all around the world, y’all
Yeah, yeah
This ione—this one right here goes out to all my people
Wherever you are, uh

[Chorus: Akua Naru]
To my people stuck in poverty, uh
All around the world, yeah
To my people who be sufferin', uh
This for you, y'all
To my people who be fatherless
You’re just like me, ay
To my people who be sufferin'
My ghetto children

[Verse 1: Akua Naru]
Yo, they say that time tells the tales of men
The clock ticks as I dwell within where the self begins
My school of thought start expellin' friends
Till I'm a— yo, I'm alone again, on the poem again
A Love Jones in the cold of winter, lecture new
Move to Cologne for him, my heart and soul for him
I figure love is like a journey when
You lose yourself to find your home again, and yo, the road is thin
Let's travel my path, a long battle
Teenage parents and drug addicts, gangster rap, love ballads
Green tea and thug passion, the plight is enough
Passive [?] like say somethin', see what happen
Another portrait of the [?]
Hard stares, fingers snappin', raw and wasted talent
Handcuffs urban fashion
I suppose it’s off balance and it must be
Where you at y’all? Hey
[Chorus: Akua Naru]
To my people stuck in poverty, uh
All around the world, yeah, that's right, uh
To my people who be sufferin’, uh
This for you, hey
To my people who be fatherless
Uh-huh, yeah, uh
To my people who be sufferin'
Uh, my ghetto children
Look

[Verse 2: Akua Naru]
I was in Beijing carrying the burden of [?]
Had to put it down to dissect, overstand it
The antics of life and livin' could damage the [?]
So I stay strict and keep my name balanced like I'm Robin Givens
Scottie Pippen status [?] Malcolm
Been the dreams deferred, we know all about ’em
So found 'em, renaissanced on the streets of Harlem
North Philly, Hussein, that modern day Sodom
Phone call with a sister that I known since college
Talkin' that old waitin', that exhale garbage
The problem we forget with how we play a part in
How we attract [?] maintain the nonsense
Regardless, had to climb inside, search the gardens, uh
Astonished to find I was lookin' for a father
A elder sat me down, stripped me of my armor
Said you'll only find his private parts
He'll never have half his heart
Uh, and he will never have half his heart
And he could never have half his heart
And he will never have
Said he will never have half his heart
[Chorus: Akua Naru]
To my people stuck in poverty, uh
All around the world, yeah, uh
To my people who be sufferin', uh
This for you, y'all, uh
To my people who be fatherless
Uh-huh, that's right, uh
To my people who be strugglin', strugglin'
Hey, my ghetto children, uh
And for all my people stuck in poverty, uh
All around the world, yeah, uh
To my people who be sufferin', uh-huh, damn uh
To my people who be motherless, uh, that's right, mm
To my people who be sufferin'
For all my people, uh, to all my people, y'all

[Bridge: Akua Naru]
From Lagos to Cape Coast
San Juan to LA
Caracas, Kinshasa, uh
And all around the world, uh
From Brooklyn to Kingston
From Illadelph' to Paris
Bangkok to Berlin, uh
And all around the world
[Outro: Akua Naru]
Rock!
Hey
Uh
Uh
Y'all better play the horns y'all
Hey
They say that time tells the tales of men, come on!
All right, okay
Uh, hey
They say that time tells the tales of men, yeah
Uh",rap,Tales Of Women,-0.6,-0.3,2012
41,William Pippins,"Into:

Yeah, Yeah, Yeah
Checking in with y'all
We Gone take it back real quick
Back when God, Back when God delivered
You from them situations, yeah you know them
Situations, Don't act like you don't know what we
Talking about, You know? yeah you know

""Talk to  em""



Verse One
(William Pippins)


What's a day from sycamore avenue?
Was babbling mumbling verbs I gotta prove
Like science fair’s on the day that’s due, Stupid kids
Was roaming these neighborhood’s funny we know
The outcome of crime guess God gave us a conscious too
So The only way to fly out the block was to be Lebron and
Pray to God that one day these new casters would come
They Casper see they didn’t show up we traded Spaulding for guns
And trapping keys like we stacking bricks on my mommas lawns
My Homie in the cell doing time like Rolex watch, The only things
That matters to him to watch the clocks, reminiscing on patience
Them day you didn’t know hatred, phone chirping from girls so when
You had they digits you made it, Pillow talks from this lil momma
She said was-sup? The Lust burning like the flames of the Hebrew
Boys in the furnace
Holy spirit speaking son yield, we was supposed to link at 5
I missed my ride that day her house got shot inside, God’s Will

Verse Two
(Demo Freeman)

I Never graduated from college
To earn a simple degree
I rather obtain my knowledge
From cook-in workin these streets
Man its obvious my fathers figure
Were nothin but drug dealers
With more bread than jiffy like its homemade cornbread
Momma said
Don’t you run mouth
Unless you run this house
I guess i'm running out
Packing my bags
Gather my cash
I’m ducking my stepdad
Because his tendencies
Is to close to my last dad
Got war in my heart
Life like its bagdad
Lord knows my empty soul is captivated by things that keep me enslaved
To wanting to be So famous
But little do i know
That my soul was jus on the ropes
And i'm fighting to keep it close
Cuz these demons want me to fold
My heart is growing so cold
Look down
Pick up my phone
A message coming from God, its ringing i pray i answer and won't deny",rap,Gods Will,-0.3,0.5,2018
42,Animation Rewind,"[Peppa.exe]
Ello Monster, I’m back from the dead
You killed me once but now I’m coming for your head!
You’re Sonic’s leftovers and I’m Peppa reborn
I’ll fry you so bad that you’ll become popcorn!

[Sonic.exe]
Look I killed you once and I’ll kill you twice!
I tried to watch your show but it wasn’t so nice
It has no value, it has no purpose
Your whole family belongs in a circus!

[Peppa.exe]
You bring up circus, I’ll show you real clowns
All I need is a mirror and I’ll score some touchdowns!
You have a face full of blood and a mind with no brain
I’m glad you hate my show I’ll enjoy giving you pain

[Sonic.exe]
Your show gives me no pain, I just think that it sucks!
Your show is so worthless that it’s not even worth 5 bucks!
At least my game is cool at least that I’m scary!
You’re just a pig with dark eyes, go choke on a cherry!
[Peppa.exe]
Yes, I’m a pig, but you’re also a hog
Don’t forget who owns this catalog
I’m the queen of the farm and the queen of TV
You’re a subset of Sonic, it’s time for you to flee!

[Sonic.exe]
You’re a fake queen I’m a real king
You’re an exe clone you don’t lead anything
Look I’m the copy of Sonic but you’re the copy of me
Just another creepypasta time to bend the knee!

[Peppa.exe]
Is that your only diss, calling me a clone?
That’s the best you can do? Grow a backbone!
That’s a low blow and it’s not a real diss
Soon you’ll be tossed down the abyss!

[Sonic.exe]
It’s not a low blow, it’s a straight fair punch
I’m starting to get hungry, and it’s time for my lunch
I’m craving some ham and maybe some pepperoni
I’ll slice you up and I'll turn you into bologna!",rap,Peppa.exe vs Sonic.exe,-0.2,0.7,2020
43,303BAM,"(Hook)
Ain't got time to talk to bitches
I just want a custom Royce
Tell my dawg it's me and him
I told em we ain't got a choice
Shorty pulled up just to talk
And that bitch left without a voice
And I like when she get mad
She looking sexy all annoyed
Got that choppa on my side
You know that shit make too much noise
All my niggas trained to shoot
Look like they all from Illinois
I be flexing on my opps
Because I know what they enjoy
Anytime we in the streets
I been the one that they avoid

(Verse 1)
Put them diamonds on my wrist
It's looking like that there's a flood
I just got hеre and I'm leaving
With his bitch right out the club
Mеt some girls look like they TLC
They know we ain't no scrubs
If we beefing say my name
Cause I ain't dissing on a sub
Came from nothing
Then I went and got that shit right out the mud
Blew a stack on these Versaces
Just to step on Gucci rugs
That shit mid that boy ain't smoking gas
He barley smoking bud
I ride around with all these zips on me
They thought I was the plug
(Hook)
Ain't got time to talk to bitches
I just want a custom Royce
Tell my dawg it's me and him
I told em we ain't got a choice
Shorty pulled up just to talk
And that bitch left without a voice
And I like when she get mad
She looking sexy all annoyed
Got that choppa on my side
You know that shit make too much noise
All my niggas trained to shoot
Look like they all from Illinois
I be flexing on my opps
Because I know what they enjoy
Anytime we in the streets
I been the one that they avoid

(Verse 2)
We know if it's beef then it's for life
We keep that grip forever
Fucked on so much hoes
I make that bitch just hold a grudge forever
I done had some nights I walked through rain
I walked through stormy weather
I done prayed a lot for all these days
Now I've been doing better
Go get da chalk
I'm really all about action
Cause when you the goat there's not even a reason to talk
Studio rat I just work on the craft
You put Bam on your song
You know he finna walk
Just doing me
Heard they say that I'm flexing
If I'm being honest I guess I'm at fault
Trust in myself
I know that I could do it
But some nights I be having negative thoughts
(Hook)
Ain't got time to talk to bitches
I just want a custom Royce
Tell my dawg it's me and him
I told em we ain't got a choice
Shorty pulled up just to talk
And that bitch left without a voice
And I like when she get mad
She looking sexy all annoyed
Got that choppa on my side
You know that shit make too much noise
All my niggas trained to shoot
Look like they all from Illinois
I be flexing on my opps
Because I know what they enjoy
Anytime we in the streets
I been the one that they avoid",rap,Stormy Weather,0.1,0.6,2021
44,Soulja Boy,"[Verse 1: Soulja Boy]

I'm easily rippin defensively grippin
My pistol you niggas play tough but don't want it
I'm poppin and cockin and lockin da game
2 zone for da free so I'm off of da chain
Double O see murder murder im urgess
Then kick in yo door wit da ma'fuckin pistol
I'm comin ta get you we bustin no issue
White walls on da rental same color as tissue
No kissin me missin me yo funeral dissin me
Daz a mistake so you betta not try it
I'm startin a riot 2 fly like a pilot
Took off da jet witout breakin no sweat
Niggas be fakin and steady be haytin
I'm breakin dey jaws juss like we dew laws
And triple da digits juss like we dew inches
Da money keep comin and so dew da bitches
And so dew da snitches and riches and glitches
Juss like it's game I'm too hot like a flame
Ain't sayin no names cuz you kno you are
Bustin no fussin we spotted yo car
Cruisin no losin and rollin dat betta dope
400m's and I got from interscope
Betta dew right cuz I'm colder den Coolio
Rippin dis up while I'm up in da studio
Movin so heavily slidin so steadily
Crew stackin figures you know it's a bet
Tha money is money let dummies be dummies
So I'm stackin dis bread till da day dat I'm dead
Dey swear dat dey robbin me bruh ain't no stoppin me
Hustle philosophy got me dis guap
S.O.D. Money Gang brangin dat heavy flame
Puttin it on GOD we stayin on top
[Hook: JBar]

Now what cha-what cha know bout my flow and my icy-icy gold
28's on swole, music loud as it can go
Now what cha-what cha know bout my shine and my struggle and my grind
I work hard ta get mine man respect a nigga grind
Now what cha-what cha know bout my flow and my icy-icy gold
28's on swole, music loud as it can go
Now what cha-what cha know bout my shine and my struggle and my grind
I work hard ta get mine man respect a nigga grind

[Verse 2: Soulja Boy]

Rippin and spittin and cruisin dis beat
Talkin dat shit and get knocked off yo feet
S.O.D. Money Gang stayin too deep
Gettin no sleep makin a creep
Double vendetta my crew stackin cheddar
My click gettin betta we changin da weather
Tha pedal ta medal and ashes ta da dust
Two 4 Glocks in pot when I hop in da truck
Niggas iz haytin me but it ain't phasin me
Money money money money money gottta get it
But it ain't stoppin my Glock and I'm cockin it
Get it get it get it get it get it hot by da minute
Soulja Boy Tellem I'm all about cheddar folk
Icey new chevy same color as a antelope
Sick as a bitch and I'm holdin da antidote
Gucci bandana man gucci bandana folk
Rushin and bustin still flippin and dippin
I'm still on a mission ta stack up a bill
Money make problems ain't none gon' solve em
But I'm breakin dis bread and payin deez bills
Spittin da truth vocalizin it truthly
6 in da truck but I'm still gon' pack 2 wit me
Killin deez tracks and I'm dew'n it ruthlessly
If it ain't about money ain't got shit ta dew wit me
Dew'n it fluently dew'n it real
Keepin it true when I'm keepin it trill
Breakin off game cuz daz how I feel
18 now holdin 18 mill
Killin deez trax and I'm still countin stax
And I'm still dressed in black haytaz still talkin smack
Soulja Boy Tellem yea Soulja Boy get em
On top of da world and don't know how ta act
[Hook: JBar]

Now what cha-what cha know bout my flow and my icy-icy gold
28's on swole, music loud as it can go
Now what cha-what cha know bout my shine and my struggle and my grind
I work hard ta get mine man respect a nigga grind
Now what cha-what cha know bout my flow and my icy-icy gold
28's on swole, music loud as it can go
Now what cha-what cha know bout my shine and my struggle and my grind
I work hard ta get mine man respect a nigga grind
Now what cha-what cha know bout my flow and my icy-icy gold
28's on swole, music loud as it can go
Now what cha-what cha know bout my shine and my struggle and my grind
I work hard ta get mine man respect a nigga grind
Now what cha-what cha know bout my flow and my icy-icy gold
28's on swole, music loud as it can go
Now what cha-what cha know bout my shine and my struggle and my grind
I work hard ta get mine man respect a nigga grind",rap,What You Know,0.5,0.6,2009
45,Almighty Jay,"[Intro]
Oh, gang, gang, gang (gang, gang, gang)
Whatchu-whatchu, gang, gang, ayy (gang, gang)
YBN, gang, gang, gang
ForeignGotEm (ForeignGotEm)

[Chorus]
I got a chopstick, a FN, and the Draco hold a 100 (Draco hold a 100)
Got a shooter in a booth with me like he goin' huntin' (Like he goin' huntin')
She like, who them YBN niggas? Why they always stuntin? (Why they always stuntin'?)
Where yo' bag at? Where yo' cash at? Boy, you frontin' (Uh)
Smokin' cookie blunts out the cookie jar, and we don't match that (Gang, gang)
Don't leave me yo' mixtape, 'cause I'm gon' trash that (Gang, gang, gang)
Bad yellow bitch, she back it up, I tell her, bag back (Bag back)
I love my chopstick
That bitch be shootin', like it's Baghdad (Grrah, ooh)

[Verse 1]
Oh, you want beef with the gang? You niggas lame, I put that on God, bitch
Everywhere you see us at it's gang, gang we be on that squad shit (Gang, gang, gang, gang)
The only thing my choppa say is bang, bang It be on that odd shit
When they see us pull up in them foreigns (Skrrt), they be like, ""Aw, shit"" (Aw, shit)
Dro-drop-top (Dro-drop-top), I let my money rain (I let my money rain)
All this money comin' in look like a money train (Look like a money train, bitch)
Bad bitch (Bad bitch), and she hella thick (And she hella thick, yeah)
The way she throw it back, it drive me insane
[Chorus]
I got a chopstick, a FN, and the Draco hold a 100 (Draco hold a 100)
Got a shooter in a booth with me like he goin' huntin' (Like he goin' huntin')
She like, who them YBN niggas? Why they always stuntin? (Why they always stuntin'?)
Where yo' bag at? Where yo' cash at? Boy, you frontin' (Uh)
Smokin' cookie blunts out the cookie jar, and we don't match that (gang, gang)
Don't leave me yo' mixtape, 'cause I'm gon' trash that (Gang, gang, gang)
Bad yellow bitch, she back it up, I tell her, bag back (Bag back)
I love my chopstick
That bitch be shootin', like it's Baghdad (Grrah, ooh)

[Verse 2]
Niggas sneak dissin' but they won't pull up
They just talk shit (Grrah)
Call up Day-Day, you'd think he teach kung-fu
The way he chop shit (Gang, gang, ooh)
Cut off niggas 'cause they switched up
And got on that opp shit (Skrrt, ooh)
YBN, bitch, gang, gang, gang
Come get with the movement (Gang, gang, ooh)
Ba-Backwoods (Ba-Backwoods)
Stuffed like backpacks (Stuffed like backpacks)
Daylen my brother, If you touch him
Then you gettin' whacked (Grrah, grrah)
Niggas want features, If that shit suck
Then you gettin' taxed (On sight)
I rock designer don't give a fuck
If that shit mismatched (Gang, gang)
[Chorus]
I got a chopstick, a FN, and the Draco hold a 100 (Draco hold a 100)
Got a shooter in a booth with me like he goin' huntin' (Like he goin' huntin')
She like, who them YBN niggas? Why they always stuntin? (Why they always stuntin'?)
Where yo' bag at? Where yo' cash at? Boy, you frontin' (Uh)
Smokin' cookie blunts out the cookie jar, and we don't match that (Gang, gang)
Don't leave me yo' mixtape, 'cause I'm gon' trash that (Gang, gang, gang)
Bad yellow bitch, she back it up, I tell her, bag back (Bag back)
I love my chopstick
That bitch be shootin', like it's Baghdad (Grrah)",rap,Chopsticks,-0.2,0.7,2017
46,D'Meetri,"I came up by the east side
Right  off edgerton
I  remember I was cold alone with no friends
I was way up out the way side snowed nowhere that I belong
Nowhere to call my home
I  was right there by the east side
Off  edgerton
I remember I was down bad
No  ends
I just had to make a way I
Didn't wanna live that way
I will never live that way

Couldn't  function
No instructions
Put a fam together
This my sister this my cousin
Kids kept comin
Felt like I was nothin
Found myself inside the woods
Just cryin and runnin
Ain't had no meanin
Started dreaming
And when I couldn't reach em
A nigga started schemin
I had to believe and
Find my own reason
Tho many chose treason
I chose to keep it
I came up by the east side
But I never chose sides
They ain't never know why
But I ain't never know my
Roots to begin
Who to befriend
So I chose to be great
Yea I chose to be him
Ridin through the ends
Eyeing through these lens
Looking at the faces
The ones say dey my friends
Is it all pretend
To meet what ends?
I'm feelin like what gives
But I guess that's how it is
When you came up by the
I came up by the east side
Right off edgerton
I remember I was cold alone with no friends
I was way up out the way side snowed in
Nowhere that I belong
Nowhere to call my home
I was right there by the east side
Off edgerton
I remember I was down bad
No ends
I just had to make a way I
Didn't wanna live that way
I will never live that way

I knew that I was different
Since the elementary
I used to see the mirror
And wish that i could switch it
This was my position
And nobody would listen
They never saw me fall
So I had to stop slippin
I had to make a choice
To get it or accept
So much poison in the air
I ain't wanna take a breath
And at times I would be scared
But I never chose death
In a game with no ref
I played the cards I was dealt
I had to play the field
Get it how I live
I could never keep a friend
I ain't even have a cent
But I had to to use my wits
Had to use my common sense
And with everyone I met
I though what they want outta this
Now I'm coast to coast building up to world wide
Naw I won't answer the phone
For any of the old ties
Ye ain't on what I'm on
Don't want talk of old times
You stay on yo side
And I'll stay on mine
Somewhere distant from the east side
I came up by the east side
Right off edgerton
I remember I was cold alone with no friends
I was way up out the way side snowed in
Nowhere that I belong
Nowhere to call my home
I was right there by the east side
Off edgerton
I remember I was down bad
No ends
I just had to make a way I
Didn't wanna live that way
I will never live that way",rap,Searle St Serenade,-0.7,-0.1,2019
